answers,context,id,question,title
"{'answer_start': [485], 'text': ['one-third']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572643ee1125e71900ae1916,What portion of students are native Utah residents?,Brigham Young University
"{'answer_start': [121], 'text': ['Provo, Utah']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572643ee1125e71900ae1917,Where is Brigham Young University?,Brigham Young University
"{'answer_start': [322], 'text': ['third']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572643ee1125e71900ae1918,What is BYU's ranking among private universities?,Brigham Young University
"{'answer_start': [382], 'text': ['29,672']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572678ca5951b619008f73ad,How many students currently attend BYU on-campus?,Brigham Young University
"{'answer_start': [121], 'text': ['Provo, Utah']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572678ca5951b619008f73ae,Where is BYU's main campus?,Brigham Young University
"{'answer_start': [322], 'text': ['third']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572678ca5951b619008f73af,What is BYU's ranking among private universities?,Brigham Young University
"{'answer_start': [485], 'text': ['one-third']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572678ca5951b619008f73b0,How many of BYU's students are native Utah residents?,Brigham Young University
"{'answer_start': [485], 'text': ['one-third']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572823673acd2414000df573,What percentage of BYU students are from Utah?,Brigham Young University
"{'answer_start': [409], 'text': ['Approximately 99 percent']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572823673acd2414000df574,What percentage of BYU students are members of the LDS Church?,Brigham Young University
"{'answer_start': [318], 'text': ['the third largest']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572823673acd2414000df575,How is BYU's size ranked among all private university's in the U.S.?,Brigham Young University
"{'answer_start': [177], 'text': ['The Church of Jesus Christ of Latter-day Saints']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572823673acd2414000df576,What does LDS stand for?,Brigham Young University
"{'answer_start': [177], 'text': ['The Church of Jesus Christ of Latter-day Saints']}","Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",572823673acd2414000df577>,Who owns and operates Brigham University?,Brigham Young University
