answers,context,id,question,title
"{'answer_start': [391], 'text': [""A Knight's Tale""]}","Several films have featured their songs performed by other artists. A version of ""Somebody to Love"" by Anne Hathaway was in the 2004 film Ella Enchanted. In 2006, Brittany Murphy also recorded a cover of the same song for the 2006 film Happy Feet. In 2001, a version of ""The Show Must Go On"" was performed by Jim Broadbent and Nicole Kidman in the film musical Moulin Rouge!. The 2001 film A Knight's Tale has a version of ""We Are the Champions"" performed by Robbie Williams and Queen; the film also features ""We Will Rock You"" played by the medieval audience.",5726e122f1498d1400e8ee81>,Which film had Robbie Williams performing a cover of Queen's We Are the Champions?,Queen (band)
"{'answer_start': [4], 'text': ['11 April']}","On 11 April 2006, Brian May and Roger Taylor appeared on the American singing contest television show American Idol. Each contestant was required to sing a Queen song during that week of the competition. Songs which appeared on the show included ""Bohemian Rhapsody"", ""Fat Bottomed Girls"", ""The Show Must Go On"", ""Who Wants to Live Forever"", and ""Innuendo"". Brian May later criticised the show for editing specific scenes, one of which made the group's time with contestant Ace Young look negative, despite it being the opposite. Taylor and May again appeared on the American Idol season 8 finale in May 2009, performing ""We Are the Champions"" with finalists Adam Lambert and Kris Allen. On 15 November 2009, Brian May and Roger Taylor appeared on the singing contest television show X Factor in the UK.",5726e259dd62a815002e93d6,On what date in 2006 did May and Taylor of Queen appear on American Idol?,Queen (band)
"{'answer_start': [600], 'text': ['May 2009']}","On 11 April 2006, Brian May and Roger Taylor appeared on the American singing contest television show American Idol. Each contestant was required to sing a Queen song during that week of the competition. Songs which appeared on the show included ""Bohemian Rhapsody"", ""Fat Bottomed Girls"", ""The Show Must Go On"", ""Who Wants to Live Forever"", and ""Innuendo"". Brian May later criticised the show for editing specific scenes, one of which made the group's time with contestant Ace Young look negative, despite it being the opposite. Taylor and May again appeared on the American Idol season 8 finale in May 2009, performing ""We Are the Champions"" with finalists Adam Lambert and Kris Allen. On 15 November 2009, Brian May and Roger Taylor appeared on the singing contest television show X Factor in the UK.",5726e259dd62a815002e93d7,What month and year was the season  finale of American Idol?,Queen (band)
"{'answer_start': [659], 'text': ['Adam Lambert and Kris Allen']}","On 11 April 2006, Brian May and Roger Taylor appeared on the American singing contest television show American Idol. Each contestant was required to sing a Queen song during that week of the competition. Songs which appeared on the show included ""Bohemian Rhapsody"", ""Fat Bottomed Girls"", ""The Show Must Go On"", ""Who Wants to Live Forever"", and ""Innuendo"". Brian May later criticised the show for editing specific scenes, one of which made the group's time with contestant Ace Young look negative, despite it being the opposite. Taylor and May again appeared on the American Idol season 8 finale in May 2009, performing ""We Are the Champions"" with finalists Adam Lambert and Kris Allen. On 15 November 2009, Brian May and Roger Taylor appeared on the singing contest television show X Factor in the UK.",5726e259dd62a815002e93d8,Who were the season 8 finalists on American Idol?,Queen (band)
"{'answer_start': [691], 'text': ['15 November 2009']}","On 11 April 2006, Brian May and Roger Taylor appeared on the American singing contest television show American Idol. Each contestant was required to sing a Queen song during that week of the competition. Songs which appeared on the show included ""Bohemian Rhapsody"", ""Fat Bottomed Girls"", ""The Show Must Go On"", ""Who Wants to Live Forever"", and ""Innuendo"". Brian May later criticised the show for editing specific scenes, one of which made the group's time with contestant Ace Young look negative, despite it being the opposite. Taylor and May again appeared on the American Idol season 8 finale in May 2009, performing ""We Are the Champions"" with finalists Adam Lambert and Kris Allen. On 15 November 2009, Brian May and Roger Taylor appeared on the singing contest television show X Factor in the UK.",5726e259dd62a815002e93d9>,On what date did Queen's May and Taylor appear on UK X-factor?,Queen (band)
"{'answer_start': [86], 'text': ['Somebody to Love']}","In the autumn of 2009, Glee featured the fictional high school's show choir singing ""Somebody to Love"" as their second act performance in the episode ""The Rhodes Not Taken"". The performance was included on the show's Volume 1 soundtrack CD. In June 2010, the choir performed ""Another One Bites the Dust"" in the episode ""Funk"". The following week's episode, ""Journey to Regionals"", features a rival choir performing ""Bohemian Rhapsody"" in its entirety. The song was featured on the episode's EP. In May 2012, the choir performed ""We Are the Champions"" in the episode ""Nationals"", and the song features in The Graduation Album.",5726e479708984140094d4f7,Which Queen song was featured in the autumn of 2009 on Glee,Queen (band)
"{'answer_start': [277], 'text': ['Another One Bites the Dust']}","In the autumn of 2009, Glee featured the fictional high school's show choir singing ""Somebody to Love"" as their second act performance in the episode ""The Rhodes Not Taken"". The performance was included on the show's Volume 1 soundtrack CD. In June 2010, the choir performed ""Another One Bites the Dust"" in the episode ""Funk"". The following week's episode, ""Journey to Regionals"", features a rival choir performing ""Bohemian Rhapsody"" in its entirety. The song was featured on the episode's EP. In May 2012, the choir performed ""We Are the Champions"" in the episode ""Nationals"", and the song features in The Graduation Album.",5726e479708984140094d4f8,What Queen song did the Glee choir perform in June 2010?,Queen (band)
"{'answer_start': [530], 'text': ['We Are the Champions']}","In the autumn of 2009, Glee featured the fictional high school's show choir singing ""Somebody to Love"" as their second act performance in the episode ""The Rhodes Not Taken"". The performance was included on the show's Volume 1 soundtrack CD. In June 2010, the choir performed ""Another One Bites the Dust"" in the episode ""Funk"". The following week's episode, ""Journey to Regionals"", features a rival choir performing ""Bohemian Rhapsody"" in its entirety. The song was featured on the episode's EP. In May 2012, the choir performed ""We Are the Champions"" in the episode ""Nationals"", and the song features in The Graduation Album.",5726e479708984140094d4f9,What Queen song was performed on a May 2012 episode of Glee?,Queen (band)
"{'answer_start': [530], 'text': ['We Are the Champions']}","In the autumn of 2009, Glee featured the fictional high school's show choir singing ""Somebody to Love"" as their second act performance in the episode ""The Rhodes Not Taken"". The performance was included on the show's Volume 1 soundtrack CD. In June 2010, the choir performed ""Another One Bites the Dust"" in the episode ""Funk"". The following week's episode, ""Journey to Regionals"", features a rival choir performing ""Bohemian Rhapsody"" in its entirety. The song was featured on the episode's EP. In May 2012, the choir performed ""We Are the Champions"" in the episode ""Nationals"", and the song features in The Graduation Album.",5726e479708984140094d4fa>,What Queen song is featured on Glee's The Graduation Album?,Queen (band)
"{'answer_start': [64], 'text': ['Sacha Baron Cohen']}","In September 2010, Brian May announced in a BBC interview that Sacha Baron Cohen was to play Mercury in a film of the same name. Time commented with approval on his singing ability and visual similarity to Mercury. However, in July 2013, Baron Cohen dropped out of the role due to ""creative differences"" between him and the surviving band members. In December 2013, it was announced that Ben Whishaw, best known for playing Q in the James Bond film Skyfall, had been chosen to replace Cohen in the role of Mercury. The motion picture is being written by Peter Morgan, who had been nominated for Oscars for his screenplays The Queen and Frost/Nixon. The film, which is being co-produced by Robert De Niro's TriBeCa Productions, will focus on Queen's formative years and the period leading up to the celebrated performance at the 1985 Live Aid concert.",5726e5f3708984140094d525,Who was originally chosen to play Freddie Mercury in the movie bearing his name?,Queen (band)
"{'answer_start': [389], 'text': ['Ben Whishaw']}","In September 2010, Brian May announced in a BBC interview that Sacha Baron Cohen was to play Mercury in a film of the same name. Time commented with approval on his singing ability and visual similarity to Mercury. However, in July 2013, Baron Cohen dropped out of the role due to ""creative differences"" between him and the surviving band members. In December 2013, it was announced that Ben Whishaw, best known for playing Q in the James Bond film Skyfall, had been chosen to replace Cohen in the role of Mercury. The motion picture is being written by Peter Morgan, who had been nominated for Oscars for his screenplays The Queen and Frost/Nixon. The film, which is being co-produced by Robert De Niro's TriBeCa Productions, will focus on Queen's formative years and the period leading up to the celebrated performance at the 1985 Live Aid concert.",5726e5f3708984140094d526,Who was the replacement to play Freddie Mercury in the film of the same name?,Queen (band)
